Latitude,Longitude,Crossroad,Slope,Traffic_light,Distance,Frequent_Place,probability
37.62267041,127.0762282,0,1,0,500,0,0.12
37.62267041,127.0764258,0,1,0,500,0,0.12
37.62267041,127.0766235,0,1,0,500,0,0.12
37.62267041,127.0768211,0,1,0,500,0,0.12
37.62267041,127.0770187,0,1,0,500,0,0.12
37.62267041,127.0772164,0,1,0,500,0,0.12
37.62267041,127.077414,0,1,0,500,0,0.12
37.62267041,127.0776116,0,1,0,500,0,0.12
37.62267041,127.0778092,0,1,0,500,0,0.12
37.62267041,127.0780069,0,1,0,500,0,0.12
37.62267041,127.0782045,0,1,0,500,0,0.12
37.62267041,127.0784021,0,1,0,500,0,0.12
37.62267041,127.0785998,0,1,0,500,0,0.12
37.62267041,127.0787974,0,1,0,500,0,0.12
37.62267041,127.078995,0,1,0,500,0,0.12
37.62267041,127.0791926,0,1,0,500,0,0.12
37.62267041,127.0793903,0,1,0,500,0,0.12
37.62267041,127.0795879,0,1,0,600,0,0.1
37.62267041,127.0797855,0,1,0,600,0,0.1
37.62267041,127.0799832,0,1,0,600,0,0.1
37.62267041,127.0801808,0,1,0,600,0,0.1
37.62267041,127.0803784,0,1,0,600,0,0.1
37.62267041,127.080576,0,1,0,600,0,0.1
37.62267041,127.0807737,0,1,0,600,0,0.1
37.62267041,127.0809713,0,1,0,600,0,0.1
37.62267041,127.0811689,0,1,0,700,0,0.0
37.62267041,127.0813665,0,1,0,700,0,0.0
37.62267041,127.0815642,0,1,0,700,0,0.0
37.62267041,127.0817618,0,1,0,700,0,0.0
37.62267041,127.0819594,0,1,0,700,0,0.0
37.62267041,127.0821571,0,1,0,700,0,0.0
37.62267041,127.0823547,0,1,0,800,0,0.0
37.62267041,127.0825523,0,1,0,800,0,0.0
37.62267041,127.0827499,0,1,0,800,0,0.0
37.62267041,127.0829476,0,1,0,800,0,0.0
37.62267041,127.0831452,0,1,0,800,0,0.0
37.62267041,127.0833428,0,1,0,800,0,0.0
37.62267041,127.0835405,0,1,0,900,0,0.0
37.62267041,127.0837381,0,1,0,900,0,0.0
37.62267041,127.0839357,0,1,0,900,0,0.0
37.62267041,127.0841333,1,1,0,900,0,0.0
37.62267041,127.084331,0,1,0,900,0,0.0
37.62267041,127.0845286,0,1,0,1000,0,0.0
37.62267041,127.0847262,0,1,0,1000,0,0.0
37.62267041,127.0849239,0,1,0,1000,0,0.0
37.62267041,127.0851215,0,1,0,1000,0,0.0
37.62267041,127.0853191,0,1,0,1000,0,0.0
37.62267041,127.0855167,0,1,0,1100,0,0.0
37.62267041,127.0857144,0,1,0,1100,0,0.0
37.62267041,127.085912,0,1,0,1100,0,0.0
37.62267041,127.0861096,0,1,0,1100,0,0.0
37.62267041,127.0863073,0,1,0,1100,0,0.0
37.62267041,127.0865049,0,1,0,1200,0,0.0
37.62267041,127.0867025,0,1,0,1200,0,0.0
37.62267041,127.0869001,1,1,1,1200,0,0.0
37.62267041,127.0870978,0,1,0,1200,0,0.0
37.62267041,127.0872954,0,1,0,1200,0,0.0
37.62267041,127.087493,0,1,0,1300,0,0.0
37.62267041,127.0876907,0,1,0,1300,0,0.0
37.62267041,127.0878883,0,0,0,1300,0,0.0
37.62267041,127.0880859,0,0,0,1300,0,0.0
37.62267041,127.0882835,0,0,0,1300,0,0.0
37.62286804,127.0708922,0,1,0,800,0,0.0
37.62286804,127.0710899,1,1,0,700,0,0.0
37.62286804,127.0712875,1,1,0,700,0,0.0
37.62286804,127.0714851,0,1,0,700,0,0.0
37.62286804,127.0716828,0,1,0,700,0,0.0
37.62286804,127.0718804,0,1,0,700,0,0.0
37.62286804,127.072078,0,1,1,700,0,0.0
37.62286804,127.0722756,1,1,1,600,0,0.25
37.62286804,127.0724733,0,1,0,600,0,0.1
37.62286804,127.0726709,0,1,0,600,0,0.1
37.62286804,127.0728685,0,1,0,600,0,0.1
37.62286804,127.0730662,0,1,0,600,0,0.1
37.62286804,127.0732638,0,1,0,600,0,0.1
37.62286804,127.0734614,0,1,0,500,0,0.12
37.62286804,127.073659,0,1,0,500,0,0.12
37.62286804,127.0738567,0,1,0,500,0,0.12
37.62286804,127.0740543,0,1,0,500,0,0.12
37.62286804,127.0742519,0,1,0,500,0,0.12
37.62286804,127.0744496,0,1,0,500,0,0.12
37.62286804,127.0746472,0,1,0,500,0,0.12
37.62286804,127.0748448,0,1,0,500,0,0.12
37.62286804,127.0750424,0,1,0,500,0,0.12
37.62286804,127.0752401,0,1,0,500,0,0.12
37.62286804,127.0754377,0,1,0,500,0,0.12
37.62286804,127.0756353,0,1,0,400,0,0.13999999999999999
37.62286804,127.075833,0,1,0,400,0,0.13999999999999999
37.62286804,127.0760306,0,1,0,400,0,0.13999999999999999
37.62286804,127.0762282,0,1,0,400,0,0.13999999999999999
37.62286804,127.0764258,0,1,0,400,0,0.13999999999999999
37.62286804,127.0766235,0,1,0,400,0,0.13999999999999999
37.62286804,127.0768211,0,1,0,400,0,0.13999999999999999
37.62286804,127.0770187,0,1,0,400,0,0.13999999999999999
37.62286804,127.0772164,0,1,0,400,0,0.13999999999999999
37.62286804,127.077414,0,1,0,400,0,0.13999999999999999
37.62286804,127.0776116,0,1,0,400,0,0.13999999999999999
37.62286804,127.0778092,0,1,0,400,0,0.13999999999999999
37.62286804,127.0780069,0,1,0,500,0,0.12
37.62286804,127.0782045,0,1,0,500,0,0.12
37.62286804,127.0784021,0,1,0,500,0,0.12
37.62286804,127.0785998,0,1,0,500,0,0.12
37.62286804,127.0787974,0,1,0,500,0,0.12
37.62286804,127.078995,0,1,0,500,0,0.12
37.62286804,127.0791926,0,1,0,500,0,0.12
37.62286804,127.0793903,0,1,0,500,0,0.12
37.62286804,127.0795879,0,1,0,500,0,0.12
37.62286804,127.0797855,0,1,0,500,0,0.12
37.62286804,127.0799832,0,1,0,600,0,0.1
37.62286804,127.0801808,0,1,0,600,0,0.1
37.62286804,127.0803784,0,1,0,600,0,0.1
37.62286804,127.080576,0,1,0,600,0,0.1
37.62286804,127.0807737,0,1,0,600,0,0.1
37.62286804,127.0809713,0,1,0,600,0,0.1
37.62286804,127.0811689,0,1,0,600,0,0.1
37.62286804,127.0813665,0,1,0,700,0,0.0
37.62286804,127.0815642,0,1,0,700,0,0.0
37.62286804,127.0817618,0,1,0,700,0,0.0
37.62286804,127.0819594,0,1,0,700,0,0.0
37.62286804,127.0821571,0,1,0,700,0,0.0
37.62286804,127.0823547,0,1,0,700,0,0.0
37.62286804,127.0825523,0,1,0,800,0,0.0
37.62286804,127.0827499,0,1,0,800,0,0.0
37.62286804,127.0829476,0,1,0,800,0,0.0
37.62286804,127.0831452,0,1,0,800,0,0.0
37.62286804,127.0833428,0,1,0,800,0,0.0
37.62286804,127.0835405,0,1,0,900,0,0.0
37.62286804,127.0837381,0,1,0,900,0,0.0
37.62286804,127.0839357,1,1,0,900,0,0.0
37.62286804,127.0841333,1,1,0,900,0,0.0
37.62286804,127.084331,0,1,0,900,0,0.0
37.62286804,127.0845286,0,1,0,1000,0,0.0
37.62286804,127.0847262,0,1,0,1000,0,0.0
37.62286804,127.0849239,0,1,0,1000,0,0.0
37.62286804,127.0851215,0,1,0,1000,0,0.0
37.62286804,127.0853191,0,1,0,1000,0,0.0
37.62286804,127.0855167,0,1,0,1000,0,0.0
37.62286804,127.0857144,0,1,0,1100,0,0.0
37.62286804,127.085912,0,1,0,1100,0,0.0
37.62286804,127.0861096,0,1,0,1100,0,0.0
37.62286804,127.0863073,0,1,0,1100,0,0.0
37.62286804,127.0865049,0,1,0,1100,0,0.0
37.62286804,127.0867025,0,1,0,1200,0,0.0
37.62286804,127.0869001,0,1,0,1200,0,0.0
37.62286804,127.0870978,0,1,0,1200,0,0.0
37.62286804,127.0872954,0,1,0,1200,0,0.0
37.62286804,127.087493,0,1,0,1200,0,0.0
37.62286804,127.0876907,0,0,0,1300,0,0.0
37.62286804,127.0878883,0,0,0,1300,0,0.0
37.62286804,127.0880859,0,0,0,1300,0,0.0
37.62286804,127.0882835,0,0,0,1300,0,0.0
37.62286804,127.0884812,0,0,0,1400,0,0.0
37.62286804,127.0886788,0,0,0,1400,0,0.0
37.62286804,127.0888764,0,0,0,1400,0,0.0
37.62306567,127.0708922,0,1,0,700,0,0.0
37.62306567,127.0710899,0,1,0,700,0,0.0
37.62306567,127.0712875,0,1,0,700,0,0.0
37.62306567,127.0714851,0,1,0,700,0,0.0
37.62306567,127.0716828,0,1,0,700,0,0.0
37.62306567,127.0718804,0,1,0,700,0,0.0
37.62306567,127.072078,1,1,0,600,0,0.2
37.62306567,127.0722756,1,1,1,600,0,0.25
37.62306567,127.0724733,0,1,0,600,0,0.1
37.62306567,127.0726709,0,1,0,600,0,0.1
37.62306567,127.0728685,0,1,0,600,0,0.1
37.62306567,127.0730662,0,1,0,600,0,0.1
37.62306567,127.0732638,0,1,0,500,0,0.12
37.62306567,127.0734614,0,1,0,500,0,0.12
37.62306567,127.073659,0,1,0,500,0,0.12
37.62306567,127.0738567,0,1,0,500,0,0.12
37.62306567,127.0740543,0,1,0,500,0,0.12
37.62306567,127.0742519,0,1,0,500,0,0.12
37.62306567,127.0744496,0,1,0,500,0,0.12
37.62306567,127.0746472,0,1,0,500,0,0.12
37.62306567,127.0748448,0,1,0,500,0,0.12
37.62306567,127.0750424,0,1,0,400,0,0.13999999999999999
37.62306567,127.0752401,0,1,0,400,0,0.13999999999999999
37.62306567,127.0754377,0,1,0,400,0,0.13999999999999999
37.62306567,127.0756353,0,1,0,400,0,0.13999999999999999
37.62306567,127.075833,0,1,0,400,0,0.13999999999999999
37.62306567,127.0760306,0,1,0,400,0,0.13999999999999999
37.62306567,127.0762282,0,1,0,400,0,0.13999999999999999
37.62306567,127.0764258,0,1,0,400,0,0.13999999999999999
37.62306567,127.0766235,0,1,0,400,0,0.13999999999999999
37.62306567,127.0768211,0,1,0,400,0,0.13999999999999999
37.62306567,127.0770187,0,1,0,400,0,0.13999999999999999
37.62306567,127.0772164,0,1,0,400,0,0.13999999999999999
37.62306567,127.077414,0,1,0,400,0,0.13999999999999999
37.62306567,127.0776116,0,1,0,400,0,0.13999999999999999
37.62306567,127.0778092,0,1,0,400,0,0.13999999999999999
37.62306567,127.0780069,0,1,0,400,0,0.13999999999999999
37.62306567,127.0782045,0,1,0,400,0,0.13999999999999999
37.62306567,127.0784021,0,1,0,400,0,0.13999999999999999
37.62306567,127.0785998,0,1,0,500,0,0.12
37.62306567,127.0787974,0,1,0,500,0,0.12
37.62306567,127.078995,0,1,0,500,0,0.12
37.62306567,127.0791926,0,1,0,500,0,0.12
37.62306567,127.0793903,0,1,0,500,0,0.12
37.62306567,127.0795879,0,1,0,500,0,0.12
37.62306567,127.0797855,0,1,0,500,0,0.12
37.62306567,127.0799832,0,1,0,500,0,0.12
37.62306567,127.0801808,0,1,0,600,0,0.1
37.62306567,127.0803784,0,1,0,600,0,0.1
37.62306567,127.080576,0,1,0,600,0,0.1
37.62306567,127.0807737,0,1,0,600,0,0.1
37.62306567,127.0809713,0,1,0,600,0,0.1
37.62306567,127.0811689,0,1,0,600,0,0.1
37.62306567,127.0813665,0,1,0,600,0,0.1
37.62306567,127.0815642,0,1,0,700,0,0.0
37.62306567,127.0817618,0,1,0,700,0,0.0
37.62306567,127.0819594,0,1,0,700,0,0.0
37.62306567,127.0821571,0,1,0,700,0,0.0
37.62306567,127.0823547,0,1,0,700,0,0.0
37.62306567,127.0825523,0,1,0,800,0,0.0
37.62306567,127.0827499,0,1,0,800,0,0.0
37.62306567,127.0829476,0,1,0,800,0,0.0
37.62306567,127.0831452,0,1,0,800,0,0.0
37.62306567,127.0833428,0,1,0,800,0,0.0
37.62306567,127.0835405,0,1,0,800,0,0.0
37.62306567,127.0837381,0,1,0,900,0,0.0
37.62306567,127.0839357,0,1,0,900,0,0.0
37.62306567,127.0841333,0,1,0,900,0,0.0
37.62306567,127.084331,0,1,0,900,0,0.0
37.62306567,127.0845286,0,1,0,900,0,0.0
37.62306567,127.0847262,0,1,0,1000,0,0.0
37.62306567,127.0849239,0,1,0,1000,0,0.0
37.62306567,127.0851215,0,1,0,1000,0,0.0
37.62306567,127.0853191,0,1,0,1000,0,0.0
37.62306567,127.0855167,0,1,0,1000,0,0.0
37.62306567,127.0857144,0,1,0,1100,0,0.0
37.62306567,127.085912,0,1,0,1100,0,0.0
37.62306567,127.0861096,0,1,0,1100,0,0.0
37.62306567,127.0863073,0,1,0,1100,0,0.0
37.62306567,127.0865049,0,1,0,1100,0,0.0
37.62306567,127.0867025,0,1,0,1200,0,0.0
37.62306567,127.0869001,0,1,0,1200,0,0.0
37.62306567,127.0870978,0,1,0,1200,0,0.0
37.62306567,127.0872954,0,1,0,1200,0,0.0
37.62306567,127.087493,0,1,0,1200,0,0.0
37.62306567,127.0876907,0,0,0,1300,0,0.0
37.62306567,127.0878883,0,0,0,1300,0,0.0
37.62306567,127.0880859,0,0,0,1300,0,0.0
37.62306567,127.0882835,0,0,0,1300,0,0.0
37.62306567,127.0884812,0,0,0,1300,0,0.0
37.62306567,127.0886788,0,0,0,1400,0,0.0
37.62306567,127.0888764,0,0,0,1400,0,0.0
37.62306567,127.0890741,0,1,0,1400,0,0.0
37.62306567,127.0892717,0,1,0,1400,0,0.0
37.6232633,127.0708922,0,1,0,700,0,0.0
37.6232633,127.0710899,0,1,0,700,0,0.0
37.6232633,127.0712875,0,1,0,700,0,0.0
37.6232633,127.0714851,0,1,0,700,0,0.0
37.6232633,127.0716828,0,1,0,700,0,0.0
37.6232633,127.0718804,0,1,0,600,0,0.1
37.6232633,127.072078,0,1,0,600,0,0.1
37.6232633,127.0722756,0,1,0,600,0,0.1
37.6232633,127.0724733,0,1,0,600,0,0.1
37.6232633,127.0726709,0,1,0,600,0,0.1
37.6232633,127.0728685,0,1,0,600,0,0.1
37.6232633,127.0730662,0,1,0,500,0,0.12
37.6232633,127.0732638,0,1,0,500,0,0.12
37.6232633,127.0734614,0,1,0,500,0,0.12
37.6232633,127.073659,0,1,1,500,0,0.18
37.6232633,127.0738567,0,1,1,500,0,0.18
37.6232633,127.0740543,0,1,0,500,0,0.12
37.6232633,127.0742519,0,1,0,500,0,0.12
37.6232633,127.0744496,0,1,0,500,0,0.12
37.6232633,127.0746472,0,1,0,400,0,0.13999999999999999
37.6232633,127.0748448,0,1,0,400,0,0.13999999999999999
37.6232633,127.0750424,0,1,0,400,0,0.13999999999999999
37.6232633,127.0752401,0,1,0,400,0,0.13999999999999999
37.6232633,127.0754377,0,1,0,400,0,0.13999999999999999
37.6232633,127.0756353,0,1,0,400,0,0.13999999999999999
37.6232633,127.075833,0,1,0,400,0,0.13999999999999999
37.6232633,127.0760306,0,1,0,400,0,0.13999999999999999
37.6232633,127.0762282,0,1,0,400,0,0.13999999999999999
37.6232633,127.0764258,0,1,0,400,0,0.13999999999999999
37.6232633,127.0766235,0,1,0,400,0,0.13999999999999999
37.6232633,127.0768211,0,1,0,400,0,0.13999999999999999
37.6232633,127.0770187,0,1,0,400,0,0.13999999999999999
37.6232633,127.0772164,0,1,0,400,0,0.13999999999999999
37.6232633,127.077414,0,1,0,400,0,0.13999999999999999
37.6232633,127.0776116,0,1,0,400,0,0.13999999999999999
37.6232633,127.0778092,0,1,0,400,0,0.13999999999999999
37.6232633,127.0780069,0,1,0,400,0,0.13999999999999999
37.6232633,127.0782045,0,1,0,400,0,0.13999999999999999
37.6232633,127.0784021,0,1,0,400,0,0.13999999999999999
37.6232633,127.0785998,0,1,0,400,0,0.13999999999999999
37.6232633,127.0787974,0,1,0,400,0,0.13999999999999999
37.6232633,127.078995,0,1,0,500,0,0.12
37.6232633,127.0791926,0,1,0,500,0,0.12
37.6232633,127.0793903,1,1,1,500,0,0.3
37.6232633,127.0795879,1,1,0,500,0,0.24
37.6232633,127.0797855,0,1,0,500,0,0.12
37.6232633,127.0799832,0,1,0,500,0,0.12
37.6232633,127.0801808,0,1,0,500,0,0.12
37.6232633,127.0803784,0,1,0,600,0,0.1
37.6232633,127.080576,0,1,0,600,0,0.1
37.6232633,127.0807737,0,1,0,600,0,0.1
37.6232633,127.0809713,0,1,0,600,0,0.1
37.6232633,127.0811689,0,1,0,600,0,0.1
37.6232633,127.0813665,0,1,0,600,0,0.1
37.6232633,127.0815642,0,1,0,700,0,0.0
37.6232633,127.0817618,0,1,0,700,0,0.0
37.6232633,127.0819594,0,1,0,700,0,0.0
37.6232633,127.0821571,0,1,0,700,0,0.0
37.6232633,127.0823547,0,1,0,700,0,0.0
37.6232633,127.0825523,0,1,0,700,0,0.0
37.6232633,127.0827499,0,1,0,800,0,0.0
37.6232633,127.0829476,0,1,0,800,0,0.0
37.6232633,127.0831452,0,1,0,800,0,0.0
37.6232633,127.0833428,0,1,0,800,0,0.0
37.6232633,127.0835405,0,1,0,800,0,0.0
37.6232633,127.0837381,0,1,0,900,0,0.0
37.6232633,127.0839357,0,1,0,900,0,0.0
37.6232633,127.0841333,0,1,0,900,0,0.0
37.6232633,127.084331,0,1,0,900,0,0.0
37.6232633,127.0845286,0,1,0,900,0,0.0
37.6232633,127.0847262,0,1,0,900,0,0.0
37.6232633,127.0849239,0,1,0,1000,0,0.0
37.6232633,127.0851215,0,1,0,1000,0,0.0
37.6232633,127.0853191,0,1,0,1000,0,0.0
37.6232633,127.0855167,1,1,1,1000,0,0.0
37.6232633,127.0857144,0,1,1,1000,0,0.0
37.6232633,127.085912,0,1,0,1100,0,0.0
37.6232633,127.0861096,0,1,0,1100,0,0.0
37.6232633,127.0863073,0,1,0,1100,0,0.0
37.6232633,127.0865049,0,1,0,1100,0,0.0
37.6232633,127.0867025,0,1,0,1200,0,0.0
37.6232633,127.0869001,0,1,0,1200,0,0.0
37.6232633,127.0870978,0,1,0,1200,0,0.0
37.6232633,127.0872954,0,1,0,1200,0,0.0
37.6232633,127.087493,0,0,0,1200,0,0.0
37.6232633,127.0876907,0,0,0,1300,0,0.0
37.6232633,127.0878883,0,0,0,1300,0,0.0
37.6232633,127.0880859,0,0,0,1300,0,0.0
37.6232633,127.0882835,0,0,0,1300,0,0.0
37.6232633,127.0884812,0,0,0,1300,0,0.0
37.6232633,127.0886788,0,0,0,1400,0,0.0
37.6232633,127.0888764,0,0,0,1400,0,0.0
37.6232633,127.0890741,0,1,0,1400,0,0.0
37.6232633,127.0892717,0,1,0,1400,0,0.0
37.6232633,127.0894693,0,1,0,1400,0,0.0
37.6232633,127.0896669,0,1,0,1500,0,0.0
37.6232633,127.0898646,0,1,0,1500,0,0.0
37.62346092,127.0706946,0,1,0,700,0,0.0
37.62346092,127.0708922,0,1,0,700,0,0.0
37.62346092,127.0710899,0,1,0,700,0,0.0
37.62346092,127.0712875,0,1,0,700,0,0.0
37.62346092,127.0714851,0,1,0,700,0,0.0
37.62346092,127.0716828,0,1,0,600,0,0.1
37.62346092,127.0718804,0,1,0,600,0,0.1
37.62346092,127.072078,0,1,0,600,0,0.1
37.62346092,127.0722756,0,1,0,600,0,0.1
37.62346092,127.0724733,0,1,0,600,0,0.1
37.62346092,127.0726709,0,1,0,600,0,0.1
37.62346092,127.0728685,0,1,0,500,0,0.12
37.62346092,127.0730662,0,1,0,500,0,0.12
37.62346092,127.0732638,0,1,0,500,0,0.12
37.62346092,127.0734614,0,1,0,500,0,0.12
37.62346092,127.073659,1,1,1,500,0,0.3
37.62346092,127.0738567,1,1,1,500,0,0.3
37.62346092,127.0740543,0,1,0,500,0,0.12
37.62346092,127.0742519,0,1,0,400,0,0.13999999999999999
37.62346092,127.0744496,0,1,0,400,0,0.13999999999999999
37.62346092,127.0746472,0,1,0,400,0,0.13999999999999999
37.62346092,127.0748448,0,1,0,400,0,0.13999999999999999
37.62346092,127.0750424,0,1,0,400,0,0.13999999999999999
37.62346092,127.0752401,0,1,0,400,0,0.13999999999999999
37.62346092,127.0754377,0,1,0,400,0,0.13999999999999999
37.62346092,127.0756353,0,1,0,400,0,0.13999999999999999
37.62346092,127.075833,0,1,0,400,0,0.13999999999999999
37.62346092,127.0760306,0,1,0,400,0,0.13999999999999999
37.62346092,127.0762282,0,1,0,400,0,0.13999999999999999
37.62346092,127.0764258,0,1,0,400,0,0.13999999999999999
37.62346092,127.0766235,0,1,0,400,0,0.13999999999999999
37.62346092,127.0768211,0,1,0,400,0,0.13999999999999999
37.62346092,127.0770187,0,1,0,400,0,0.13999999999999999
37.62346092,127.0772164,0,1,0,400,0,0.13999999999999999
37.62346092,127.077414,0,1,0,400,0,0.13999999999999999
37.62346092,127.0776116,0,1,0,400,0,0.13999999999999999
37.62346092,127.0778092,0,1,0,400,0,0.13999999999999999
37.62346092,127.0780069,0,1,0,400,0,0.13999999999999999
37.62346092,127.0782045,0,1,0,400,0,0.13999999999999999
37.62346092,127.0784021,0,1,0,400,0,0.13999999999999999
37.62346092,127.0785998,0,1,0,400,0,0.13999999999999999
37.62346092,127.0787974,0,1,0,400,0,0.13999999999999999
37.62346092,127.078995,0,1,0,400,0,0.13999999999999999
37.62346092,127.0791926,0,1,1,500,0,0.18
37.62346092,127.0793903,1,1,1,500,0,0.3
37.62346092,127.0795879,0,1,0,500,0,0.12
37.62346092,127.0797855,0,1,0,500,0,0.12
37.62346092,127.0799832,0,1,0,500,0,0.12
37.62346092,127.0801808,0,1,0,500,0,0.12
37.62346092,127.0803784,0,1,0,500,0,0.12
37.62346092,127.080576,0,1,0,600,0,0.1
37.62346092,127.0807737,0,1,0,600,0,0.1
37.62346092,127.0809713,0,1,0,600,0,0.1
37.62346092,127.0811689,0,1,0,600,0,0.1
37.62346092,127.0813665,0,1,0,600,0,0.1
37.62346092,127.0815642,0,1,0,600,0,0.1
37.62346092,127.0817618,0,1,0,700,0,0.0
37.62346092,127.0819594,0,1,0,700,0,0.0
37.62346092,127.0821571,0,1,0,700,0,0.0
37.62346092,127.0823547,0,1,0,700,0,0.0
37.62346092,127.0825523,0,1,0,700,0,0.0
37.62346092,127.0827499,0,1,0,700,0,0.0
37.62346092,127.0829476,0,1,0,800,0,0.0
37.62346092,127.0831452,0,1,0,800,0,0.0
37.62346092,127.0833428,0,1,0,800,0,0.0
37.62346092,127.0835405,0,1,0,800,0,0.0
37.62346092,127.0837381,0,1,0,800,0,0.0
37.62346092,127.0839357,0,1,0,900,0,0.0
37.62346092,127.0841333,0,1,0,900,0,0.0
37.62346092,127.084331,0,1,0,900,0,0.0
37.62346092,127.0845286,0,1,0,900,0,0.0
37.62346092,127.0847262,0,1,0,900,0,0.0
37.62346092,127.0849239,0,1,0,1000,0,0.0
37.62346092,127.0851215,0,1,0,1000,0,0.0
37.62346092,127.0853191,0,1,0,1000,0,0.0
37.62346092,127.0855167,1,1,1,1000,0,0.0
37.62346092,127.0857144,1,1,1,1000,0,0.0
37.62346092,127.085912,0,1,0,1100,0,0.0
37.62346092,127.0861096,0,1,0,1100,0,0.0
37.62346092,127.0863073,0,1,0,1100,0,0.0
37.62346092,127.0865049,0,1,0,1100,0,0.0
37.62346092,127.0867025,0,1,0,1100,0,0.0
37.62346092,127.0869001,0,0,0,1200,0,0.0
37.62346092,127.0870978,0,0,0,1200,0,0.0
37.62346092,127.0872954,0,1,0,1200,0,0.0
37.62346092,127.087493,0,0,0,1200,0,0.0
37.62346092,127.0876907,0,0,0,1200,0,0.0
37.62346092,127.0878883,0,0,0,1300,0,0.0
37.62346092,127.0880859,0,0,0,1300,0,0.0
37.62346092,127.0882835,0,0,0,1300,0,0.0
37.62346092,127.0884812,0,0,0,1300,0,0.0
37.62346092,127.0886788,0,1,0,1400,0,0.0
37.62346092,127.0888764,0,1,0,1400,0,0.0
37.62346092,127.0890741,0,1,0,1400,0,0.0
37.62346092,127.0892717,0,1,0,1400,0,0.0
37.62346092,127.0894693,0,1,0,1400,0,0.0
37.62346092,127.0896669,0,1,0,1500,0,0.0
37.62346092,127.0898646,0,1,0,1500,0,0.0
37.62346092,127.0900622,0,1,0,1500,0,0.0
37.62346092,127.0902598,0,1,0,1500,0,0.0
37.62346092,127.0904575,0,1,0,1500,0,0.0
37.62365855,127.0706946,0,1,0,700,0,0.0
37.62365855,127.0708922,0,1,0,700,0,0.0
37.62365855,127.0710899,0,1,0,700,0,0.0
37.62365855,127.0712875,0,1,0,700,0,0.0
37.62365855,127.0714851,0,1,0,600,0,0.1
37.62365855,127.0716828,0,1,0,600,0,0.1
37.62365855,127.0718804,0,1,0,600,0,0.1
37.62365855,127.072078,0,1,0,600,0,0.1
37.62365855,127.0722756,0,1,0,600,0,0.1
37.62365855,127.0724733,0,1,0,600,0,0.1
37.62365855,127.0726709,0,1,0,500,0,0.12
37.62365855,127.0728685,0,1,0,500,0,0.12
37.62365855,127.0730662,0,1,0,500,0,0.12
37.62365855,127.0732638,0,1,0,500,0,0.12
37.62365855,127.0734614,0,1,0,500,0,0.12
37.62365855,127.073659,1,1,0,500,0,0.24
37.62365855,127.0738567,0,1,0,500,0,0.12
37.62365855,127.0740543,0,1,0,400,0,0.13999999999999999
37.62365855,127.0742519,0,1,0,400,0,0.13999999999999999
37.62365855,127.0744496,0,1,0,400,0,0.13999999999999999
37.62365855,127.0746472,0,1,0,400,0,0.13999999999999999
37.62365855,127.0748448,0,1,0,400,0,0.13999999999999999
37.62365855,127.0750424,0,1,0,400,0,0.13999999999999999
37.62365855,127.0752401,0,1,0,400,0,0.13999999999999999
37.62365855,127.0754377,0,1,0,400,0,0.13999999999999999
37.62365855,127.0756353,0,1,0,400,0,0.13999999999999999
37.62365855,127.075833,0,1,0,400,0,0.13999999999999999
37.62365855,127.0760306,0,1,0,400,0,0.13999999999999999
37.62365855,127.0762282,0,1,0,300,0,0.16000000000000003
37.62365855,127.0764258,0,1,0,300,0,0.16000000000000003
37.62365855,127.0766235,0,1,0,300,0,0.16000000000000003
37.62365855,127.0768211,0,1,0,300,0,0.16000000000000003
37.62365855,127.0770187,0,1,0,300,0,0.16000000000000003
37.62365855,127.0772164,0,1,0,300,0,0.16000000000000003
37.62365855,127.077414,0,1,0,400,0,0.13999999999999999
37.62365855,127.0776116,0,1,0,400,0,0.13999999999999999
37.62365855,127.0778092,0,1,0,400,0,0.13999999999999999
37.62365855,127.0780069,0,1,0,400,0,0.13999999999999999
37.62365855,127.0782045,0,1,0,400,0,0.13999999999999999
37.62365855,127.0784021,0,1,0,400,0,0.13999999999999999
37.62365855,127.0785998,0,1,0,400,0,0.13999999999999999
37.62365855,127.0787974,0,1,0,400,0,0.13999999999999999
37.62365855,127.078995,0,1,0,400,0,0.13999999999999999
37.62365855,127.0791926,0,1,0,400,0,0.13999999999999999
37.62365855,127.0793903,0,1,0,400,0,0.13999999999999999
37.62365855,127.0795879,0,1,0,500,0,0.12
37.62365855,127.0797855,0,1,0,500,0,0.12
37.62365855,127.0799832,0,1,0,500,0,0.12
37.62365855,127.0801808,0,1,0,500,0,0.12
37.62365855,127.0803784,0,1,0,500,0,0.12
37.62365855,127.080576,0,1,0,500,0,0.12
37.62365855,127.0807737,0,1,0,600,0,0.1
37.62365855,127.0809713,0,1,0,600,0,0.1
37.62365855,127.0811689,0,1,0,600,0,0.1
37.62365855,127.0813665,0,1,0,600,0,0.1
37.62365855,127.0815642,0,1,0,600,0,0.1
37.62365855,127.0817618,0,1,0,600,0,0.1
37.62365855,127.0819594,0,1,0,700,0,0.0
37.62365855,127.0821571,0,1,0,700,0,0.0
37.62365855,127.0823547,0,1,0,700,0,0.0
37.62365855,127.0825523,0,1,0,700,0,0.0
37.62365855,127.0827499,0,1,0,700,0,0.0
37.62365855,127.0829476,0,1,0,800,0,0.0
37.62365855,127.0831452,0,1,0,800,0,0.0
37.62365855,127.0833428,0,1,0,800,0,0.0
37.62365855,127.0835405,0,1,0,800,0,0.0
37.62365855,127.0837381,0,1,0,800,0,0.0
